vote_column,dim1,dim2,poll_id,poll_label,accepted,committee,url
v041,0.05462889010180147,-0.20025393248016943,4767,Weiterbetrieb von Kernkraftwerken (Änderungsantrag),FALSE,"Ausschuss für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz",https://www.abgeordnetenwatch.de/bundestag/20/abstimmungen/weiterbetrieb-von-kernkraftwerken-aenderungsantrag
v042,0.032173778071719214,-0.03543726469469129,4768,Entschließungsantrag gegen Abschöpfung von Krisengewinnen,TRUE,Finanzausschuss,https://www.abgeordnetenwatch.de/bundestag/20/abstimmungen/entschliessungsantrag-gegen-abschoepfung-von-krisengewinnen
v043,0.15681806376863008,-0.1148805651329111,4770,Aufhebung der Gaspreisanpassungsverordnung (Entschließungsantrag),FALSE,Finanzausschuss,https://www.abgeordnetenwatch.de/bundestag/20/abstimmungen/aufhebung-der-gaspreisanpassungsverordnung-entschliessungsantrag
v044,-0.0694773825443886,-0.17827853243338154,4773,Beschlussempfehlung gegen Entschließungsantrag zu Waffenlieferungen an die Ukraine,TRUE,Wirtschaftsausschuss,https://www.abgeordnetenwatch.de/bundestag/20/abstimmungen/beschlussempfehlung-gegen-entschliessungsantrag-zu-waffenlieferungen-an-die-ukraine
v045,0.1240574391832856,0.05882029557047417,4776,Wiedereinsetzung des Stabilitäts- und Wachstumspaktes auf EU-Ebene,FALSE,NA,https://www.abgeordnetenwatch.de/bundestag/20/abstimmungen/wiedereinsetzung-des-stabilitaets-und-wachstumspaktes-auf-eu-ebene
v046,0.030128196254780207,-0.029670534589109586,4798,Verbot von Strom- und Gassperren,TRUE,Ausschuss für Klimaschutz und Energie,https://www.abgeordnetenwatch.de/bundestag/20/abstimmungen/verbot-von-strom-und-gassperren
v047,-0.09102746612511024,-0.020428725849380488,4803,Abwehrschirm gegen gestiegene Strom- und Gaspreise,TRUE,NA,https://www.abgeordnetenwatch.de/bundestag/20/abstimmungen/abwehrschirm-gegen-gestiegene-strom-und-gaspreise
v048,0.007351824773462248,0.10079519885033539,4804,Verlängerung des Bundeswehreinsatzes im Irak (2023),TRUE,Auswärtiger Ausschuss,https://www.abgeordnetenwatch.de/bundestag/20/abstimmungen/verlaengerung-des-bundeswehreinsatzes-im-irak-2023
v049,0.026617460923030644,-0.05405236071289295,4805,Entschließungsantrag DIE LINKE: Finanz­reform der gesetzlichen Krankenversicherung,FALSE,Gesundheitsausschuss,https://www.abgeordnetenwatch.de/bundestag/20/abstimmungen/entschliessungsantrag-die-linke-finanz-reform-der-gesetzlichen-krankenversicherung
v050,0.0058376379948986735,0.09418369798819756,4808,Änderung des Bundeszentralregistergesetzes,TRUE,Rechtsausschuss,https://www.abgeordnetenwatch.de/bundestag/20/abstimmungen/aenderung-des-bundeszentralregistergesetzes
v051,-0.09597906140388866,-0.022081176826417324,4826,Einführung des Bürgergeldes,TRUE,Haushaltsausschuss,https://www.abgeordnetenwatch.de/bundestag/20/abstimmungen/einfuehrung-des-buergergeldes
v052,-0.09352167583385915,-0.02210667036412897,4827,Wahlwiederholung der Bundestagswahl in 431 Berliner Wahlbezirken,TRUE,"Ausschuss für Wahlprüfung, Immunität und Geschäftsordnung",https://www.abgeordnetenwatch.de/bundestag/20/abstimmungen/wahlwiederholung-der-bundestagswahl-in-431-berliner-wahlbezirken
v053,-0.08390356894745492,-0.047069778395704386,4828,Weiterbetrieb deutscher Atomkraftwerke bis zum 15. April 2023,TRUE,"Ausschuss für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz",https://www.abgeordnetenwatch.de/bundestag/20/abstimmungen/weiterbetrieb-deutscher-atomkraftwerke-bis-zum-15-april-2023
v054,0.03596755437874214,-0.10196451656208755,4830,Vermögensabgabe für Milliardär:innen und Multimillionär:innen (Antrag),FALSE,NA,https://www.abgeordnetenwatch.de/bundestag/20/abstimmungen/vermoegensabgabe-fuer-milliardaerinnen-und-multimillionaerinnen-antrag
v055,0.021726376871066835,0.030320644631112455,4831,Inflationsausgleichsgesetz,TRUE,Finanzausschuss,https://www.abgeordnetenwatch.de/bundestag/20/abstimmungen/inflationsausgleichsgesetz
v056,-0.08838144642508129,-0.01483822136081449,4832,Änderung des Infektionsschutzgesetzes (Triage-Entscheidungen),TRUE,Gesundheitsausschuss,https://www.abgeordnetenwatch.de/bundestag/20/abstimmungen/aenderung-des-infektionsschutzgesetzes-triage-entscheidungen
v057,-0.09577325676148074,-0.020624583665086512,4861,Änderung des Energiesicherungsgesetzes,TRUE,Ausschuss für Klimaschutz und Energie,https://www.abgeordnetenwatch.de/bundestag/20/abstimmungen/aenderung-des-energiesicherungsgesetzes
v058,-0.09340456479599618,-0.012991011747909925,4862,Der Bundeshaushalt 2023,TRUE,Haushaltsausschuss,https://www.abgeordnetenwatch.de/bundestag/20/abstimmungen/der-bundeshaushalt-2023
v059,-0.09705058383781315,-0.01622849868081605,4863,Etat des Bundeskanzlers und des Bundeskanzleramtes 2023,TRUE,Haushaltsausschuss,https://www.abgeordnetenwatch.de/bundestag/20/abstimmungen/etat-des-bundeskanzlers-und-des-bundeskanzleramtes-2023
v060,0.007672098717206195,0.09911031305792578,4864,Einigungsvorschlag zum Bürgergeld-Gesetz,TRUE,Ausschuss für Arbeit und Soziales,https://www.abgeordnetenwatch.de/bundestag/20/abstimmungen/einigungsvorschlag-zum-buergergeld-gesetz
v061,0.023056251859157658,-0.007503387801429539,4866,Digitale Verkündung von Bundesgesetzen und Verordnungen,TRUE,Rechtsausschuss,https://www.abgeordnetenwatch.de/bundestag/20/abstimmungen/digitale-verkuendung-von-bundesgesetzen-und-verordnungen
v062,0.0066830639573813065,0.09578716629434389,4871,Vor­gezogener Braunkohle­ausstieg im Rheinischen Revier,TRUE,Ausschuss für Klimaschutz und Energie,https://www.abgeordnetenwatch.de/bundestag/20/abstimmungen/vor-gezogener-braunkohle-ausstieg-im-rheinischen-revier
v063,0.00957522501321218,0.10673075057036316,4872,Ratifizierung des CETA-Abkommens,TRUE,Wirtschaftsausschuss,https://www.abgeordnetenwatch.de/bundestag/20/abstimmungen/ratifizierung-des-ceta-abkommens
v064,-0.0855000374775755,-0.014679205016677436,4876,Chancen-Aufenthaltsrecht,TRUE,Ausschuss für Inneres und Heimat,https://www.abgeordnetenwatch.de/bundestag/20/abstimmungen/chancen-aufenthaltsrecht
v065,-0.08478916958097386,-0.016754522718116432,4877,Jahressteuergesetz 2022,TRUE,Finanzausschuss,https://www.abgeordnetenwatch.de/bundestag/20/abstimmungen/jahressteuergesetz-2022
v066,-0.09399184425383375,-0.02423172079335955,4889,Preisbremsen für leitungsgebundenes Erdgas und Wärme,TRUE,Ausschuss für Klimaschutz und Energie,https://www.abgeordnetenwatch.de/bundestag/20/abstimmungen/preisbremsen-fuer-leitungsgebundenes-erdgas-und-waerme
v067,-0.0881110346797605,-0.06447185430019266,4890,Einführung einer Strompreisbremse,TRUE,Ausschuss für Klimaschutz und Energie,https://www.abgeordnetenwatch.de/bundestag/20/abstimmungen/einfuehrung-einer-strompreisbremse
v068,-0.09304396118005881,-0.03136923404633264,4936,Wahlrechtsreform zur Verkleinerung des Bundestages,TRUE,Ausschuss für Inneres und Heimat,https://www.abgeordnetenwatch.de/bundestag/20/abstimmungen/wahlrechtsreform-zur-verkleinerung-des-bundestages
v069,0.010309359811360774,0.10542836398580396,4961,Verlängerung des Bundeswehreinsatzes SEA GUARDIAN im Mittelmeer,TRUE,Auswärtiger Ausschuss,https://www.abgeordnetenwatch.de/bundestag/20/abstimmungen/verlaengerung-des-bundeswehreinsatzes-sea-guardian-im-mittelmeer
v070,0.02584613196165254,0.008810652221079698,4965,Verlängerung des Bundeswehreinsatzes in Südsudan (UNMISS),TRUE,Auswärtiger Ausschuss,https://www.abgeordnetenwatch.de/bundestag/20/abstimmungen/verlaengerung-des-bundeswehreinsatzes-in-suedsudan-unmiss
v071,0.1549341511615539,-0.07728583915184344,4967,Laufzeitverlängerung der Kernkraftwerke,FALSE,NA,https://www.abgeordnetenwatch.de/bundestag/20/abstimmungen/laufzeitverlaengerung-der-kernkraftwerke
v072,0.007763475860919629,0.07026444473876171,4991,"Untersuchungsausschuss ""Bekämpfung des Corona-Virus"" nicht einsetzen",TRUE,"Ausschuss für Wahlprüfung, Immunität und Geschäftsordnung",https://www.abgeordnetenwatch.de/bundestag/20/abstimmungen/untersuchungsausschuss-bekaempfung-des-corona-virus-nicht-einsetzen
v073,-0.09117764005049397,-0.01244026202834461,4992,Änderung des Energiesicherungsgesetzes,TRUE,Ausschuss für Klimaschutz und Energie,https://www.abgeordnetenwatch.de/bundestag/20/abstimmungen/aenderung-des-energiesicherungsgesetzes-0
v074,0.009566031028771202,0.09889694310825,4999,Bundeswehreinsatz im Mittelmeer verlängern (EUNAVFOR MED IRINI),TRUE,Auswärtiger Ausschuss,https://www.abgeordnetenwatch.de/bundestag/20/abstimmungen/bundeswehreinsatz-im-mittelmeer-verlaengern-eunavfor-med-irini
v075,0.032565065727176795,-0.060308034702598795,5005,Bewaffneter Streitkräfteeinsatz im Sudan,TRUE,NA,https://www.abgeordnetenwatch.de/bundestag/20/abstimmungen/bewaffneter-streitkraefteeinsatz-im-sudan
v076,-0.09262670415724696,-0.05341903866842602,5006,Keine Bejagung von Wölfen,TRUE,"Ausschuss für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz",https://www.abgeordnetenwatch.de/bundestag/20/abstimmungen/keine-bejagung-von-woelfen
